	Neo.1	Neo.2	Neo.3	Week4.1	Week4.2	Week4.3	Year1.1	Year1.2	Month18.1	Month18.2
Fam49a	10.6071678634341	4.88823888207029	14.6635081974418	33.6545302663316	44.5515307498181	25.1628288820325	43.3529735577425	51.0418455840767	32.0775037270628	36.2899282228245
Fam49b	12.7095900115009	18.5201104132944	8.98798463061308	11.8695282038886	11.4248500932685	9.92163785310761	4.65218136318598	4.71183722675497	6.71155922191665	6.35693982499904
Fam50a	47.6227724264885	43.260255400629	43.0103195426304	50.4335418134995	43.5104563325158	40.9631472767644	38.3726161554667	58.2155189496851	40.255388451649	32.5330739776172
Fam50b	0	0	0	0	0	0	0	0	0	0
Fam53a	35.7922320656334	29.8248464192616	24.2775916481578	30.1493175168218	24.212134855369	21.3851541370471	19.7163508152998	23.1612621801054	13.3927982111174	10.9419409722982
Fam53b	12.2375708185939	7.346675412279	7.29933995775463	16.5230567048188	12.9847457804392	20.9581459590784	16.8094034280662	12.367183998542	8.3753196113222	12.4928339020985
Fam53c	48.3031280455314	79.1142967695036	59.2436546160117	44.1382148501714	39.9939625313783	61.2428179612946	26.3517726047133	29.1047266293	32.6400893812561	38.3048605356448
Fam57a	24.8242458438708	27.4606256416127	45.2183706222419	44.8893160308636	12.9742260661158	5.09403463493449	15.0070366554387	13.152384594291	11.3707507405144	16.2986269599865
Fam57b	1.23315405775671	0.0567778882282904	0.013955425783051	4.60909277516519	0	8.46508696687644	1.25331097703373	3.23210689526889	1.36478517754877	6.48858887977113
Fam58b	13.2787901054314	22.8448199031869	8.25579730282327	10.7129139209576	18.6380266639208	6.99909538178193	19.7360151028406	20.8082787420805	18.6766548170863	8.46278104543249
Fam60a	8.85397745077343	16.1632959106294	12.4786899238823	1.84154047953909	1.17657391636826	3.99576617450273	2.31217842159863	5.49087521718088	2.43171311422973	2.74409120623336
Fam63a	33.7157779938832	45.1521548191128	42.8658384140784	43.1750169716299	28.8311882226762	45.7753115845304	38.7894575095096	44.2822208487192	27.8071888730997	30.3412432584477
Fam63b	20.0125800333448	18.5674549826063	22.8962686765188	39.4615907033609	28.1295258437883	29.1803840832934	29.0618744380852	28.4454613583852	31.3053730854376	30.3283238052585
Fam64a	36.9471997775945	55.1392497139692	25.344462091745	22.8461398734483	8.65401817173502	12.0913826882083	1.1988340635768	0.878273689429932	0.609953952179811	2.10063943062024
Fam65a	60.0157938262589	67.1669160866216	60.9643096108159	77.8448614321895	64.0867898474098	114.997554565042	65.3859294210187	66.2583175852992	66.2514620867748	86.6262324846564
Fam65b	5.98818903958965	13.5397927252874	11.6769927854138	0.412698716383682	0.0157948941073049	0.62145978244078	0.201086431765702	0.371290827927344	0.0369311360592212	1.18858519589497
Fam65c	28.3726478410507	23.8407064002449	25.1080695279156	14.6948609942974	17.0920612216935	11.648590614093	6.93908558430921	13.2291844729518	19.7635019760349	25.4271855495466
Fam69a	3.7699219724441	6.01404773686828	6.91712667078015	10.5554128776953	3.57495548750112	7.28994879428538	7.21091906514388	7.65132273849139	3.48245815792835	2.49595399669687
Fam69b	11.2819798556792	15.9386943842238	2.96538171364661	10.0809263230178	11.5292274957221	14.555057654503	18.7599951760206	9.07912719069371	10.9778631374092	7.64373465210237
Fam69c	0	0.396087084182447	0	0	0	0	1.60058535486607	1.08392149420646	1.93215930949392	0.538702171861606
Fam71a	9.83302007377704	9.70387227899548	4.56282453505268	9.47616404558131	18.9124908718231	13.3598697072879	1.92818949699343	5.96154312193818	37.3812906638074	29.5031778297429
Fam71b	0	0	0	0	0	0	0	0	0	0
Fam71d	0	0	0	0	0	0	0	0	0	0
Fam71e1	0	0	0.155925994084832	0	3.38164527918257	0	1.62358552133176	0	0	0
Fam71e2	0	0	0	0	0	0	0	0	0.607693803395015	1.07166633565569
Fam71f1	0	0	0	0	0	0	0	0	0	0
Fam71f2	3.08587521282846	0	0	0	0	1.3428152524062	0.732580839503966	0	1.28931925694796	2.07451830685844
Fam72a	3.53967213476145	1.85501857295408	2.57844557154342	1.25711107350526	0.0184311282148424	1.87547593447707	0.589349974750402	1.33801137187203	0.904997050519148	2.18494494622122
Fam73a	5.39362886212361	7.29326502814406	3.88192819005406	2.72206786609495	1.53624865094426	3.02321536281366	3.23108377857934	1.66835501945012	2.20022677600143	2.47254602979384
Fam73b	10.4727502168247	9.18736027556561	11.0317640815018	24.6466904064355	19.0129307068617	18.3216383831069	21.7235069997758	15.3830121937735	11.9318743780689	19.5219293791567
Fam76a	51.7623115707	54.2544037468532	47.5749353166803	54.9777430309835	51.6366270233599	57.3258676050372	39.7439583883475	43.6175266043739	56.7342150127887	51.3251857546868
Fam76b	18.9036141010021	24.3360280509605	29.0334880402053	18.6830637356459	24.8929653175722	24.1796705278457	12.1531809596664	12.2723918857979	9.10539860696953	13.723428722323
Fam78a	1.44376472027175	1.53302421548031	0.968132873769296	3.0032959248902	0	1.10237398731567	0.369435531209539	0.381192896805368	0.0581569701080032	0.727888665216488
Fam78b	4.55284515615707	3.81675859471571	2.40725217021139	5.72712909410159	6.67634904884571	9.05810490840939	6.85618088021348	7.19824202770393	8.29645453796649	14.1815841044572
Fam81a	0.629377254645554	4.00100957531292	1.95916170993026	0	0.0807440684542003	1.30089594171714	0.609604834271104	0.739682070774008	0.60683560640791	0.0416170575197545
Fam83a	0	2.04502516125853	1.8201087980991	0	1.32116271815313	4.92301188939712	2.67751445363222	2.91396782875219	1.82735615476528	2.97317448578179
Fam83b	0	0	0	0	0	0	0	0	0	0
Fam83c	0	0	0.0755276958938936	0	0	0	0	0.413205785848614	0	0
Fam83d	8.93410552579418	12.9882434077341	14.7415608522724	2.35926257636612	2.67805924034953	6.28865337675541	0.762402714386428	0.0356070030062024	0.894536546413454	4.61877521423112
Fam83e	0	0	0	0	0	0	0	0	0	0.524059209140136
Fam83f	2.37338904981365	0	0	0.857743803363858	0	0.923325689760094	1.12834582814772	0	0.0779377237230874	1.45651358440921
Fam83g	0	0	0	0	0	0.0247464072842096	1.87927649439189	1.10131731195323	0.926051929578106	1.9386974943887
Fam83h	2.21060094734608	1.6777755556379	0.429066018727383	1.72388769064737	0.176047541645875	0	1.31796168456724	1.06067014572927	0.697249041687037	2.52338931390089
Fam84a	0	0	0	0	0	0	0.244690669990058	0.0357123491689427	0.0230046949805918	2.26001553988416
Fam84b	0.687043069096997	1.24248962416814	0	5.39579550224893	4.83312686505924	10.6024231566761	2.19289112931051	3.09562662842347	4.08137942801454	7.48404565159444
Fam89a	5.16707473546139	0	0	8.9203448894999	5.66473367247962	3.66266900937685	1.38890642021607	2.17243334691074	2.03998287580746	3.25426401032988
Fam89b	244.888608210456	204.861647694037	168.571180519318	102.454459605274	124.043241714062	104.299518550509	133.293156280503	103.710390637174	77.8200240418544	105.561700736363
Fam8a1	64.2133229690753	94.835888805608	90.7783975540817	54.8536932685532	67.3689099866758	78.5287305226496	90.1565224619356	88.9210772539252	83.5551843932295	59.7158668168791
Fam90a1a	0	0	0	0	0	0	0	0.447776460698031	0	0
Fam92a	85.714068489801	102.357429886016	98.4040011734568	45.6614375555921	58.8107277778348	32.2737443198225	61.3845728162968	49.5211241809339	49.7262269541262	49.1932137277115
Fam92b	0	0	0	0	0	0	0	0	0.0326980105275022	0
Fam96a	22.0299138574203	45.0262021149966	33.7027876328723	34.7046123275621	28.6414289906824	22.1497000796344	16.5839931542145	21.7717073289481	22.929603837359	18.6404560969407
Fam96b	82.5492861376131	61.4499987058758	24.1400955195217	75.3324362646613	80.7901400697301	47.6067501544246	78.5499031910487	72.0696213493481	73.410688117772	67.4016399247804
Fam98a	12.937279935159	20.8720717231975	12.0773732436463	28.9383520272959	34.3627350394558	18.9896099432396	22.0929529494574	22.5818172100358	7.7424640625308	14.1689756094892
Fam98b	18.214026785824	34.2711607930052	40.404354637032	18.718591273995	41.3617890307419	22.6987008114961	25.8130468297859	20.3665934551221	21.8727552066139	22.0493477032094
Fam98c	10.6479070268111	7.49817113997342	12.7269524155388	4.13943405541914	26.2930428741759	25.6969761351719	8.41827173678694	16.8045973998539	21.8439458713662	37.0629904784438
Fan1	3.33291527655251	4.88222849024669	3.89841907685878	5.17139292784926	6.28575727031164	4.87378177050315	4.4526073691884	2.58204566547711	4.57584898346327	2.54350281815913
Fanca	8.51021248374514	5.8414019160709	3.6537707946661	1.44380165594055	1.87964225419368	1.49534203223248	0.220074317995536	0.0088605843199755	0.01712307179793	0
Fancb	2.27249348440176	1.8372237476252	0	3.66097769204871	3.03187694523281	2.91149239368127	2.50643761109855	2.8992725147371	0.946959162800544	0.162357208158934
Fancc	6.5362732386559	12.3548235216013	8.67331987404523	11.9756720250631	6.82164212707118	13.9196216555668	5.94674117221414	6.11878235869742	7.68685756988889	5.1599142340876
Fancd2	2.41491094506274	2.52583800279513	3.82188312112281	1.71038310626933	1.24184546203205	1.04065372824551	0.677677124034531	0.159933546975558	0.488007546241006	0.610786911335426
Fancd2os	0.398002769279037	0	0	0	0	0.436068870626756	0	0.503689637517783	0	0
Fance	41.7085580627505	37.0907469214664	25.1060186537353	23.1567655257876	30.5222591662191	27.494142293017	26.5804747933356	26.404818166787	24.2794243835094	26.0675128230655
Fancf	6.57516579691259	2.25609003830834	0	8.85210490028096	3.69390982120116	0.677045703253417	4.97243468741871	2.11767965247415	4.02344088735069	2.98003727193199
Fancg	10.2213883181841	8.41040427184484	6.74770168241477	4.06979122831241	11.6805162950245	8.09264083138796	2.85592086835359	4.92805099912025	3.93484045718637	5.88103810152919
Fanci	2.59102473960179	1.71019572059441	3.6207305363838	0.0171014518858096	1.58751509084953	3.52992668494622	0.686377018294982	0.662032781591831	1.31304563426785	2.90062511639362
Fancl	12.8037624884733	11.5355654630552	9.01360746502058	2.37152128784493	4.89867738538425	2.50342358672496	4.09969010681061	5.93829698283575	2.85802997853716	4.01735388186905
Fancm	4.04186529347064	2.69008887721158	4.99444496037125	0.731497832895169	1.94611378880706	4.08751235738875	2.31362502949442	1.68706209227329	1.26509548975584	1.32198791190436
Fank1	0	0	0	0	0	0	0	0	0	0
Fap	13.6635351588032	19.3209022300871	19.5340556295232	34.9385950767838	31.6808191427785	19.8269850278728	45.1020979736884	37.8699702645663	43.0619134167952	28.0579154395304
Far1	23.4496067432903	33.3512635779743	25.1302167372008	46.6314891314248	33.164100196074	37.8509584171382	24.735852695873	22.6287989998251	25.5882481892191	27.5196967471085
Far1os	2.9830151565337	0	0	0	1.56406595310275	4.64196045260688	1.46640862511773	0.901140277648572	1.61084387137335	1.29879706161034
Far2	0.02272962532827	0	0.0259800154995628	0	0	0.534596216471636	0.192744024467196	0	0.801134947366502	0
Farp1	80.7417081825482	91.5585706702378	81.6491363396805	60.5488470471577	59.5262827871107	61.1242204084789	55.7528136586606	54.832511998106	51.9733227960017	46.8696322910741
Farp2	9.46406227163699	12.3221515266242	17.7884375833624	11.6609541450589	12.297783963799	8.20456000154998	6.65956432357912	7.56994689677874	8.1095078134037	3.90534382658919
Fars2	7.30994221234384	21.1394768647183	16.4545510667127	15.7899888041932	6.71180810372141	13.4302772317399	18.5934580971217	13.6454073387535	12.9798167454576	9.30240010228347
Farsa	35.9044630523419	44.2694307504715	26.1770673120383	27.5326128983617	33.5368435509221	23.916060913167	16.8440562083643	26.1126458186164	21.0225681998419	19.0895326721545
Farsb	26.1835346844249	13.6115986200224	28.485327025729	26.2734980256158	24.8157465242233	18.0056769717289	15.3776537408712	22.9783672413008	19.6150587304188	14.7910038391566
Fas	3.66555909718567	4.33627328824912	5.8803406542153	23.3992348362054	17.513818843639	31.6750807151431	25.4292842728286	24.8653923436262	31.8406182192505	28.1356958435898
Fasl	0	0	0	0	0	0	0	0	0	0
Fasn	59.3156687019317	80.0829089220797	70.6397000493511	56.024586106613	55.9593199643203	54.5981277092657	54.7978370209582	43.8635425380552	47.9851826109858	53.1938609288152
Fastk	110.321608915386	159.431939854464	127.105107895565	100.263530663873	89.2553928635139	97.5812167269218	103.157065009776	106.384629715461	74.0371100805811	77.2492655166436
Fastkd1	4.2039739288658	0.471459250467054	1.88497929683925	4.70188132503302	2.97502029110689	3.92575988497578	4.60922627019672	3.11349329857806	4.24716931700505	4.27106710235561
Fastkd2	8.21512486704694	9.69078973041148	2.57465196036299	9.29168036200596	6.94844907586509	4.18807527708343	3.5374534430882	5.7874433934543	4.73085630630516	5.25350101354127
Fastkd3	8.41753951707634	0.0190020832533715	3.75509666449089	1.85606864837459	1.6754223281155	5.28166419176739	2.91791724727066	3.98611504441154	1.41553868267536	3.23406118747182
Fastkd5	4.35601703456504	3.33359239932014	4.51869982605132	6.24143538721197	1.4837232970801	4.36712040052459	7.83096502348345	5.73527084135618	2.07660269703123	4.4873158211605
Fat1	72.0419841378764	99.5083225254194	86.655196958244	73.0106666329096	68.1284218812653	66.6661365961807	87.7288208366347	73.4875522254112	55.6443261856556	59.3416021314373
Fat2	0	0	0.137677150015276	0	0	0	0	0	0	0
Fat3	1.53856474465936	0.942959346439889	1.11345073900365	0.393503778209391	0.481082586112395	0.662682380898317	0.141813179795336	0.376912119216077	0.427345717294327	0.233882995768912
Fat4	31.1136756042146	31.3012881107133	32.5329852779125	7.60638115788913	8.14153064728268	13.7944066972085	6.93405434402147	8.92549317486262	9.17217055723353	18.2054976948644
Fate1	0	0	5.2218584778111	0	0	0	0.918459559975121	0	1.53356458116887	0
Fau	828.400522242608	1007.24983875735	985.684736705477	455.582877580046	633.661170356626	545.82424854592	824.644336525483	714.224489711075	807.229948343632	822.01149033544
Faxc	2.8721212471576	7.20663465710719	7.56234394968291	3.74580192393767	4.06580784302142	3.24552495687541	4.48187029208669	4.90997016405373	4.47791238926432	3.49765485869059
Fbf1	35.9189906628909	24.8514217229256	21.7555503829506	22.8830141717017	20.4999391716134	33.5859762611601	22.4157465852376	20.7956693659954	20.376002903487	29.5879619019215
Fbl	186.835686531453	216.940570707752	150.808688617183	82.2289671728725	79.3357497796519	102.699298350766	85.1554496159822	78.2499989619135	89.0938689194853	98.6219412650486
Fblim1	149.453055036773	108.098700920851	109.440114126717	63.1583771016367	36.6421068426742	33.8336036181551	75.839432435776	81.8181041993467	48.0942630596298	41.7487791850798
Fbll1	0	0	0	0	0	0	0	0	0.0516650292587377	0
Fbln1	396.107901673705	321.462728450284	315.300231878685	1521.85242731428	1670.16472220705	1292.1392676917	2704.89570196633	2843.03442372719	2707.68204851259	2528.37280377968
Fbln2	1297.28962641757	1163.35688191769	1393.3386621554	1952.85882602875	2000.33001580901	1969.68808233289	2744.74813315094	2208.49958687531	1706.2784720753	1454.79151892115
Fbln5	74.8147951198304	75.9422368481158	76.2807267593818	149.062643376972	176.606754663911	147.109159299352	204.500549241695	198.195841521868	198.255694922176	184.10945570617
Fbln7	0	3.31723201738043	1.80512880811099	5.37653421780331	8.06892490883711	5.18421778505451	33.8327539647306	15.380658541586	53.3920070114178	44.200991807802
Fbn1	906.537581168651	1054.55368912593	1057.64085184448	1669.35195616466	1487.72440299929	1434.97347700626	1062.69536958865	827.799050988823	593.897756859112	444.769552289299
Fbn2	310.021598714462	266.899199862879	322.561202668554	23.8746100028919	20.7685223898363	12.2693080864845	10.8083970460788	5.28288328571413	6.39927834371853	5.71288229369242
Fbp1	0	0	0	0	0	0	0	0	0	0
Fbp2	2.83430874722282	0.0346854100807292	0.0341012800046425	0.0610445179756991	0.0299826312923054	0.0305090946064469	0	0	0	0
Fbrs	115.10495410081	100.92729212089	85.7230513080324	86.920575039916	81.4455211228487	101.765836634751	75.1371178657963	76.0079179114814	83.0520706799509	110.41360282821
Fbrsl1	35.7823710164166	34.1269812861419	26.5083326848292	25.1307908784084	30.6444786429135	37.6280765085152	17.9649131018161	20.4390960355789	25.4446615278261	34.5634077523787
Fbxl12	13.2740338197191	11.7237714169495	17.8372057990641	14.1066892247452	14.2166551013074	7.56225389904549	5.80940134274594	7.9756256640977	8.52750545912652	5.48268882634275
Fbxl12os	1.81965852094582	0.362112735560428	1.87376035354596	2.19700645862689	0.955522906051002	2.88337501841515	1.19990208942754	0.649241914686341	4.14367794641921	2.10584078228621
Fbxl13	4.1101730850261	6.0924724981268	1.19126273731807	5.25609547361105	2.86187065745064	1.56113761055407	3.52467761356719	3.77881011751375	2.29128511413157	2.55474931652065
Fbxl14	27.2046543274373	29.8084720658419	24.7672124626654	25.921753701763	31.0361807327141	26.3971570786713	24.5120333428514	36.1636841909119	28.6216792155543	23.4617518095041
Fbxl15	0	7.09203419678838	5.63045525821459	5.27392029929519	8.89349791669374	8.3760591753207	4.06471500575103	5.76077988547677	7.49871140539468	12.8764040415386
Fbxl16	5.6381261117045	8.17102613618842	2.52226672340711	5.12463407291967	5.89890918624562	3.71206482149878	9.61233158779656	10.0503539036827	9.68892795055687	7.45243868655833
Fbxl17	10.6514940559367	9.62493995218865	13.3176017061125	9.82745230937616	8.71505503819168	9.2004028830774	8.93565780848976	9.06184392847631	9.03978345555336	10.212734783105
Fbxl18	8.52310769605851	13.5393904028159	18.9227292051476	10.1425110829077	7.46896893898713	13.178183029884	7.55917847780132	7.00681925281714	7.20979004646064	12.2623755902466
Fbxl19	34.4173186524934	36.7223896181975	32.1829880008153	26.3498393317833	21.9587164346128	19.8667350762445	20.3832949050638	22.1592508385872	13.8295995804586	11.9512839090138
Fbxl2	1.42227277463873	0	0	0.641205670550865	0.024225741425066	0.529999076519488	0.430354076681443	0.703468982276769	0.46124305702579	0
Fbxl20	27.2042545812367	29.2544655298525	29.3975300305944	17.1621126649515	22.5924473986201	33.9837568524782	19.2662275061651	20.0828957771058	11.8616772443555	16.430667676269
Fbxl21	0	0	0	0	0	0	1.13991815514877	1.5766744689922	0.573771043765294	0
Fbxl22	3.00216472623644	3.69556957784147	2.73621391195573	0.0602223173523924	0.345085990147017	3.60174786862681	1.17349955794046	0.930487450858398	2.97389028962573	2.10387710323563
Fbxl3	43.2147561265427	40.1041106133692	39.2734940800183	49.8791979025665	50.5623465821285	54.6721687440158	39.3177373565072	50.606286010356	48.2782981399096	41.1382856765148
Fbxl4	14.6577776066709	13.093806233298	15.4990766558436	9.72316375113463	10.409341196734	12.1513112911658	11.015053097942	9.18497549110231	11.4750301721383	6.9605131371132
Fbxl5	39.3718977453444	44.586218645011	23.4822766686776	35.9592197970974	29.2730123210405	27.9957612599014	25.7211950368456	26.8521525404917	23.5510564863808	27.5319219667743
Fbxl6	52.1207150448274	45.7732469582977	58.9819638523237	31.1772588303764	27.6834147860055	27.4785126755809	36.9536684624912	34.5315219410734	27.9902982463389	36.5872694804708
Fbxl7	36.9586440710733	34.2455906650348	38.6876509859947	22.7768258086651	16.7007543242824	17.0196596961172	14.4008887758935	12.8395798166798	11.8082461423558	10.3623948792623
Fbxl8	0	3.18737206049583	0.116062746780661	1.51667208233048	8.4085114442947	6.18867595443515	10.5684015615073	10.7098222929439	7.32156788908871	6.05905827229216
Fbxo10	25.3265119993532	19.4873621788219	30.6527825449758	18.2052299279828	16.6610001155727	16.50202296741	18.5168106816495	11.1660303471198	15.0427571405567	16.4929907726286
Fbxo11	99.5893577759605	75.3827274218003	74.7949756116377	59.0911542472427	59.0325659088057	81.0726465375872	63.0045955490869	60.0079595517312	67.5350315273865	50.6975925019871
Fbxo15	0	0	0	0	0	0	0.0434559933042453	0.02536942837138	0.0735395987084491	0.0252168929864338
Fbxo16	0	0	0.0359048464816984	0	0	0	0	0.0327387415760852	0	0
Fbxo17	13.0453092644026	8.00503310274731	19.7988774064352	18.2025881296553	13.6027907396585	15.0853830550804	17.5630002532202	9.40473585499188	8.57369084373214	12.9045655973411
Fbxo18	76.1798140613381	94.9131995756997	75.8347447788157	87.8034189111345	60.2609251172065	70.6438519720056	62.1938367278516	60.9836296962062	52.03270518907	57.7147224911925
Fbxo2	0	0	0	0	0.848892359878904	0	0.698148352720149	1.69551660992257	0.945168586317669	1.94460254180635
Fbxo21	31.5348722701133	25.604736003365	29.4180375506716	34.9692951225096	20.0389364946122	21.2694515973608	23.6437289371437	23.8903952403319	15.1871593777858	28.8623822491587
Fbxo22	32.8575711519026	32.1354879019589	31.5523147754467	22.1153949973056	25.932693850429	29.055021287768	39.9034761884438	38.2451736285554	30.924789016536	25.6098542360359
Fbxo24	1.26959012136393	0	0	3.36601564426634	0.808656146433972	1.24342577703125	1.96324878689337	1.39772742231388	1.96280447539361	0
Fbxo25	37.8179932149756	37.5067434469173	32.6118284799775	40.9513257555963	29.1754295753423	22.2952805722718	22.0527263232034	22.4423421337897	26.5252840082491	28.6610333096915
Fbxo27	0	2.1640752480455	0	2.45658563346469	0	0.0190350860273589	1.27939556757499	0.911807102053718	0.918524007397688	1.69694856332237
Fbxo28	12.0698613068232	18.0244254898283	15.735925642818	11.1581874098972	16.7019672597383	16.4327460656255	10.80181724873	12.3418525319137	7.65213976758244	8.19742524372469
Fbxo3	21.3794378324571	22.0548637368488	18.7261877685998	23.1083638062652	28.5927977567204	24.458589931254	20.0827125762184	19.5177991667423	15.3796535075395	13.6618133280595
Fbxo30	10.4932955381096	9.32062215964417	14.9276119366431	11.6463963864799	7.41962834270901	26.4710005699502	9.09021373272772	8.34773252135829	11.9811546341626	18.8786658888214
Fbxo31	14.2812167042313	12.5321771535402	27.4286892019522	32.0047506881168	32.231789910479	32.9699840978737	32.6169010997196	34.5446797224835	24.4069513134386	34.7226830763229
Fbxo32	2.6216194521412	4.43911239361332	8.79869072936392	7.18053744914644	6.21454010312604	9.35173248490191	4.75969685370175	6.43333736408344	2.79140879318997	4.74553858759319
Fbxo33	21.1292578692529	24.8770686102511	12.0497852590751	9.61607046613543	10.5156379133358	30.5542296512245	12.5702198437798	17.3507159918616	25.8246059517908	27.5872662917013
Fbxo34	15.0643062474558	16.2042905573848	11.4628346647636	15.7374581542767	6.30966901797352	15.5025323435331	7.29229594628921	9.63270353753374	8.54801036853134	10.9944959505249
Fbxo36	0	3.04206462145809	4.70688600810745	16.5004688633159	2.93136854741393	10.746998070091	6.20290848424798	10.9084031876335	6.09087640769468	2.7107039209617
Fbxo38	32.3035626470771	39.8210905763294	33.3210445790519	24.2919844173261	31.4843943475253	29.1647381989522	26.8601514375247	21.892801445894	21.0920308681308	21.0518626921465
Fbxo39	0	0	0	0	0	0.830646208735665	0	0	0.318112848182818	0.677864275872611
Fbxo4	10.9343349312783	3.59480153739755	7.3246303593953	20.7450387886831	14.0846499246072	12.0063114639982	14.810259020396	18.1096638649915	11.8574315663312	5.93062392724415
Fbxo40	0.0306642324226105	0.0712993179419596	4.6440309477331	0.0784269323476516	0.93989238221876	0.705537958273791	0	0.39948285739683	0	0
Fbxo41	0.0173433372057802	0	0	0	0.447350915948297	0.189176488389301	0.0516031786317259	0.48201154114416	0.337664001497096	1.94639824645962
Fbxo42	22.6034001422804	20.6044800258128	14.1727912554248	23.4908371698055	23.7303342125721	19.4162246713997	13.8133217534824	13.473088975471	13.6482875604686	15.5588442527081
Fbxo43	0.0287035454424287	0.0222468008150997	0	0.107671334431983	0.124998221461998	0.49898815104284	0.196429705545509	0.458699384451649	0.635921605485801	0.42620611347926
Fbxo44	0.0538692120279999	2.12932925848153	0.0205242122446546	2.755521148624	0.523315452034909	0.697764279064283	1.65090329167323	2.09601037230929	0.669062128900653	2.75307481717192
Fbxo45	23.7305462328487	14.9313917912625	11.8988182035774	7.6726893871473	13.8370806770902	9.04518495452994	9.64147361477551	10.3821783456444	10.992673526366	12.2176407448676
Fbxo46	9.29313623433744	2.62145350151661	4.52890787410744	21.8280316422228	5.85499447225953	5.33136643089025	6.77112449889775	11.0574049646067	4.84333485376328	5.45495370685333
Fbxo47	0	0	0.525009593408773	0	0	0	0.471501405042314	0	0	0
Fbxo48	0.255308342315037	5.55471195505407	0	0	1.00796592776258	0.55945349675119	0	0.570182995706312	0	0.774564800819955
Fbxo5	2.02965994405442	5.86185349866818	0.512821351879443	2.16385418367319	2.53354064044533	2.38139776306636	2.13590896586046	3.09507026130837	2.00091195910327	4.69215626043974
Fbxo6	19.5456585661389	16.2280266825259	8.19297136997531	23.1387697259279	19.7869182326192	19.1055929071996	33.2418936142031	33.5330483452967	18.4529982352462	21.4951424287292
Fbxo7	13.2645079882307	12.4225262865376	12.4706898312629	19.91543413409	11.4582297799467	17.4577374670727	13.0826042026675	19.584606839053	16.903449790087	16.3072004563182
Fbxo8	11.0553817142805	12.2419534051528	18.6041771354616	12.0379893294721	14.9822026944245	10.9358539118416	13.6787195254815	13.4842216147617	11.5851174305578	8.61792858807141
Fbxo9	34.846595932089	33.2878288819398	34.8957875544711	36.8959892181851	25.3110994224869	22.2490804895978	14.7288779758218	20.8435818273954	20.1926873597	15.2186336705827
Fbxw10	1.12925100168385	2.17440109155079	0	0.457294490844162	0.508316139660713	2.80272792261821	1.42798353622067	2.20672285541181	1.39780508014309	0
Fbxw11	54.5490463693263	47.0147817587729	55.2783714593493	43.0474201975607	50.6863675442588	46.1966220279611	34.0156421759352	41.2007589107945	33.5979936754591	41.3218997903908
Fbxw13	0	0	0	0	0	0	0	0	0	0
Fbxw14	0	0	0	0	0	0	0	0	0	0
Fbxw15	0	0	0	0	0	0	0	0	0	0
Fbxw16	0	0	0	0	0	0	0	0	0	0
Fbxw17	15.3776229629509	14.8855400680798	12.8054986985276	11.926183690319	24.1044566417354	13.4249929587622	13.9000750347294	14.8546033213607	12.6108258181842	7.14738573456493
Fbxw18	0	0	0	0	0	0	0	0	0	0
Fbxw19	0	0	0	0	0	0	0	0	0	0
Fbxw2	26.4782902364374	18.1091320746967	31.65097915135	17.1693759834498	17.3424527729982	19.8363836413804	24.5965726818733	19.2211576459561	22.7072246530786	24.5101827008568
Fbxw20	0	0	0	0	0	0	0	0	0	0
Fbxw21	0	0	0	0	0	0	0	0	0	0
Fbxw22	0	0	0	0	0	0	0	0	0	0
Fbxw24	0	0	0	0	0	0	0	0	0	0
Fbxw26	0	0	0	0	0	0	0	0	0	0
Fbxw27	0	0	0	0	0	0	0	0	0	0
Fbxw28	0	0	0	0	0	0	0	0	0	0
Fbxw4	27.2188080918455	27.9538025802106	40.1814716390982	40.6120771139183	15.3714756895784	34.3461227833077	19.3730212451961	13.4602156328123	36.0809608109267	19.3598873198602
Fbxw5	86.4754232252785	75.4771285275909	91.6772798023578	58.9172239149834	60.1945490061934	66.2219104030849	55.4525001323662	52.5676494656978	49.6233407508646	47.5045215594355
Fbxw7	16.1624643833535	5.89495737363613	8.95358499226922	11.7631154345069	7.33323034166164	8.70012008766938	5.71562932433804	5.32696054024805	7.96216171021589	4.99188327088087
Fbxw8	65.0831270107672	102.415647971165	102.153514885679	66.2653571201439	69.5050877840549	56.5296627768283	63.8677220611489	62.7301976444727	50.7724894126794	49.6992439177039
Fbxw9	28.5250442952827	22.1490634450692	15.4756125877311	7.91202570850832	10.2154177919316	9.13026891815213	9.67216698744181	9.72040253076487	7.99931443106343	7.94668901910595
Fcamr	0	0	0	0	0	0	0	0	0	0
Fcer1a	0	0	0	0	0	0	0	0	0	0
Fcer1g	66.1235026364971	18.007737158265	32.3240746947349	41.9567878238052	66.5690054762046	63.6580141252395	4.8705715048553	6.17602926002718	15.8347818398323	21.5165247201753
Fcer2a	0.0163724633672886	0.0190343174912907	0.0187137643452109	0	0.0164535728974738	1.33939841970288	0.0876860119345205	0.836115248707985	0.346241147099747	0
Fcf1	49.1205456883809	62.560272071473	46.6538849703737	28.2428089423212	27.039057152555	44.7720111140262	37.9259146926397	47.7660983065048	22.3711019847576	33.8496638541192
Fcgbp	0	0	0	0	0	0	0	0	0	0
Fcgr1	9.170666358185	3.81392141436152	5.07912815185407	1.08312167719185	6.08412325463529	5.93172688901845	0.026620782302253	0.015541102123217	0.79587892213658	0.200819582693817
Fcgr2b	9.76393986445411	5.3708540227851	4.48120817799687	13.8465234777557	43.4903691062468	23.8762279905524	0.780155947062955	0.546542161278903	5.48214083101528	4.1908323084026
